filename,subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,link,age,gender,duration_s,duration,duration_m,rowNo,type,stim1,stim2,stim3,stim4,pageBreak,stimFormat,responseType,responsePos,responseOptions,button1,subjectGroup,randomBlock,head,body,pageName,note1,ITI_ms,timestamp,response,RT,responseCode
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,38,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,14,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,154708,"1 (not likely)|5|2|4",41857,1|5|2|4
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,30,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,6,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,185324,"1 (not likely)|5|2|4",30106,1|5|2|4
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,31,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,7,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Drew. Drew knows the area well and is sporty.",AKS,,202538,4|6|4|6,16701,4|6|4|6
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,29,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,5,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Brooklyn. Brooklyn doesn't know the area well and is sporty.",ADS,,322981,"1 (not likely)|7 (very likely)|3|5",119929,1|7|3|5
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,28,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,4,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Parker. Parker's favourite food is hotdogs. They know the area well and are lazy.",FKL,,364629,"1 (not likely)|7 (very likely)|1 (not likely)|3",41136,1|7|1|3
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,36,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,12,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Parker. Parker's favourite food is hotdogs. They know the area well and are lazy.",FKL,,385301,"1 (not likely)|3|1 (not likely)|6",20156,1|3|1|6
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,25,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,1,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Jesse.  Jesse's favourite food is hotdogs. They don't know the area well and are sporty.",FDS,,461273,2|6|2|4,75461,2|6|2|4
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,40,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,16,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Charlie. Charlie knows the area well and is lazy.",AKL,,484214,"1 (not likely)|5|1 (not likely)|6",22423,1|5|1|6
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,39,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,15,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Drew. Drew knows the area well and is sporty.",AKS,,498735,4|5|5|5,14010,4|5|5|5
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,35,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,11,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Taylor. Taylor's favourite food is hotdogs. They know the area well and are sporty.",FKS,,513017,2|5|3|6,13767,2|5|3|6
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,32,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,8,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Charlie. Charlie knows the area well and is lazy.",AKL,,527234,"1 (not likely)|5|2|5",13704,1|5|2|5
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,33,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,9,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Jesse.  Jesse's favourite food is hotdogs. They don't know the area well and are sporty.",FDS,,545162,"1 (not likely)|4|4|6",17410,1|4|4|6
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,26,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,2,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Harper. Harper's favourite food is hotdogs. They don't know the area well and are lazy.",FDL,,562849,4|6|2|3,17176,4|6|2|3
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,27,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,3,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Taylor. Taylor's favourite food is hotdogs. They know the area well and are sporty.",FKS,,578960,2|6|2|4,15598,2|6|2|4
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,34,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,10,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Harper. Harper's favourite food is hotdogs. They don't know the area well and are lazy.",FDL,,595319,"1 (not likely)|7 (very likely)|2|4",15846,1|7|2|4
430495_230123_082701_M018834.csv,2,Chrome,107.0.0.0,1440,900,MacOS,en-GB,2023-01-23_08:16:53,2023-01-23_08:16:53,2023-01-23_07:23:00,M018834,https://www.testable.org/experiment/6826/430495/start?participant=M018834,21,man,620.193,608012,10.1335,37,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,13,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Brooklyn. Brooklyn doesn't know the area well and is sporty.",ADS,,608012,"4|7 (very likely)|4|3",12181,4|7|4|3
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,24,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,16,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Charlie. Charlie knows the area well and is lazy.",AKL,,129648,"7 (very likely)|1 (not likely)|7 (very likely)|1 (not likely)",39540,7|1|7|1
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,18,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,10,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Harper. Harper's favourite food is hotdogs. They don't know the area well and are lazy.",FDL,,177838,"6|1 (not likely)|4|1 (not likely)",47678,6|1|4|1
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,22,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,14,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,212719,"6|1 (not likely)|7 (very likely)|1 (not likely)",34369,6|1|7|1
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,17,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,9,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Jesse.  Jesse's favourite food is hotdogs. They don't know the area well and are sporty.",FDS,,237563,"7 (very likely)|5|4|2",24322,7|5|4|2
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,16,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,8,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Charlie. Charlie knows the area well and is lazy.",AKL,,257757,"5|1 (not likely)|7 (very likely)|1 (not likely)",19683,5|1|7|1
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,11,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,3,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Taylor. Taylor's favourite food is hotdogs. They know the area well and are sporty.",FKS,,275803,"2|1 (not likely)|7 (very likely)|5",17532,2|1|7|5
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,12,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,4,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Parker. Parker's favourite food is hotdogs. They know the area well and are lazy.",FKL,,301485,"4|1 (not likely)|7 (very likely)|2",25166,4|1|7|2
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,15,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,7,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Drew. Drew knows the area well and is sporty.",AKS,,317799,6|4|6|3,15805,6|4|6|3
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,23,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,15,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Drew. Drew knows the area well and is sporty.",AKS,,337915,"6|2|6|1 (not likely)",19605,6|2|6|1
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,19,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,11,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Taylor. Taylor's favourite food is hotdogs. They know the area well and are sporty.",FKS,,353751,6|2|6|2,15326,6|2|6|2
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,10,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,2,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Harper. Harper's favourite food is hotdogs. They don't know the area well and are lazy.",FDL,,371949,"3|1 (not likely)|7 (very likely)|4",17688,3|1|7|4
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,9,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,1,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Jesse.  Jesse's favourite food is hotdogs. They don't know the area well and are sporty.",FDS,,387614,"4|1 (not likely)|7 (very likely)|5",15154,4|1|7|5
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,21,form,"APS end","APL end","ANS end","ANL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,13,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Brooklyn. Brooklyn doesn't know the area well and is sporty.",ADS,,403615,5|4|6|2,15488,5|4|6|2
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,13,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,5,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Brooklyn. Brooklyn doesn't know the area well and is sporty.",ADS,,417622,4|2|6|2,13494,4|2|6|2
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,14,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,6,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,431186,"1 (not likely)|1 (not likely)|7 (very likely)|1 (not likely)",13050,1|1|7|1
430495_230123_082844_M023138.csv,1,Chrome,109.0.0.0,1536,864,Windows,en-GB,2023-01-23_08:21:16,2023-01-23_08:21:16,2023-01-23_07:23:00,M023138,https://www.testable.org/experiment/6826/430495/start?participant=M023138,50,woman,467.198,449446,7.4907,20,form,"BNS end","BNL end","BPS end","BPL end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,1,12,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Parker. Parker's favourite food is hotdogs. They know the area well and are lazy.",FKL,,449446,"6|2|4|1 (not likely)",17752,6|2|4|1
430495_230123_083518_M574820.csv,2,Firefox,109.0,1536,864,Windows,en-US,2023-01-23_08:27:01,2023-01-23_08:27:01,2023-01-23_07:23:00,M574820,https://www.testable.org/experiment/6826/430495/start?participant=M574820,31,woman,504.901,496635,8.2772,30,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,6,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Adrian. Adrian doesn't know the area well and is lazy.",ADL,,181333,2|5|3|4,39437,2|5|3|4
430495_230123_083518_M574820.csv,2,Firefox,109.0,1536,864,Windows,en-US,2023-01-23_08:27:01,2023-01-23_08:27:01,2023-01-23_07:23:00,M574820,https://www.testable.org/experiment/6826/430495/start?participant=M574820,31,woman,504.901,496635,8.2772,39,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,15,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Drew. Drew knows the area well and is sporty.",AKS,,209956,4|5|5|5,28104,4|5|5|5
430495_230123_083518_M574820.csv,2,Firefox,109.0,1536,864,Windows,en-US,2023-01-23_08:27:01,2023-01-23_08:27:01,2023-01-23_07:23:00,M574820,https://www.testable.org/experiment/6826/430495/start?participant=M574820,31,woman,504.901,496635,8.2772,28,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,4,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Parker. Parker's favourite food is hotdogs. They know the area well and are lazy.",FKL,,225444,"1 (not likely)|7 (very likely)|1 (not likely)|1 (not likely)",14969,1|7|1|1
430495_230123_083518_M574820.csv,2,Firefox,109.0,1536,864,Windows,en-US,2023-01-23_08:27:01,2023-01-23_08:27:01,2023-01-23_07:23:00,M574820,https://www.testable.org/experiment/6826/430495/start?participant=M574820,31,woman,504.901,496635,8.2772,34,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,10,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Harper. Harper's favourite food is hotdogs. They don't know the area well and are lazy.",FDL,,259625,2|5|4|4,33665,2|5|4|4
430495_230123_083518_M574820.csv,2,Firefox,109.0,1536,864,Windows,en-US,2023-01-23_08:27:01,2023-01-23_08:27:01,2023-01-23_07:23:00,M574820,https://www.testable.org/experiment/6826/430495/start?participant=M574820,31,woman,504.901,496635,8.2772,26,form,"ANL end","ANS end","APL end","APS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,2,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Harper. Harper's favourite food is hotdogs. They don't know the area well and are lazy.",FDL,,285576,"2|7 (very likely)|2|3",25440,2|7|2|3
430495_230123_083518_M574820.csv,2,Firefox,109.0,1536,864,Windows,en-US,2023-01-23_08:27:01,2023-01-23_08:27:01,2023-01-23_07:23:00,M574820,https://www.testable.org/experiment/6826/430495/start?participant=M574820,31,woman,504.901,496635,8.2772,33,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,9,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Jesse.  Jesse's favourite food is hotdogs. They don't know the area well and are sporty.",FDS,,303388,3|3|4|5,17299,3|3|4|5
430495_230123_083518_M574820.csv,2,Firefox,109.0,1536,864,Windows,en-US,2023-01-23_08:27:01,2023-01-23_08:27:01,2023-01-23_07:23:00,M574820,https://www.testable.org/experiment/6826/430495/start?participant=M574820,31,woman,504.901,496635,8.2772,31,form,"BPL end","BPS end","BNL end","BNS end",1,.png,dropdown,below,"1 (not likely);2;3;4;5;6;7 (very likely)",NEXT,2,7,"They go for a walk and stop to eat at a food truck. Remember they cannot see through the houses or round a corner.","Where do you think they will go? Show how likely each path is by rating each between 1 (not likely at all) and 7 (very likely).","This is Drew. Drew knows the area well and is sporty.",AKS,,331498,4|4|4|4,27591,4|4|4|4
